datetime,open,high,low,close,volume
2024-06-28,18.56,19.3098,17.35,17.57,37453090.0
2024-07-05,17.57,18.4,17.15,17.71,22316361.0
2024-07-12,17.82,19.125,17.6,18.89,19126619.0
2024-07-19,18.97,18.97,16.77,17.12,39704235.0
2024-07-26,17.35,17.9055,17.14,17.49,33052706.0
2024-08-02,17.57,18.07,16.85,17.499,33970471.0
2024-08-09,16.68,17.01,15.995,16.81,35015962.0
2024-08-16,16.82,17.46,16.44,17.26,27679560.0
2024-08-23,17.25,18.23,17.19,17.91,25819836.0
2024-08-30,18.11,18.21,16.975,17.13,19877511.0
2024-09-06,17.13,17.18,16.12,16.32,28049650.0
2024-09-13,16.27,18.645,16.0,18.6,36994713.0
2024-09-20,18.62,19.86,18.52,18.85,48091252.0
2024-09-27,18.9,20.175,18.88,20.0305,29518078.0
2024-10-04,20.18,20.3,18.77,18.86,31686545.0
2024-10-11,18.91,19.0,17.08,17.3896,29093601.0
2024-10-18,17.32,18.35,16.8,17.46,32320388.0
2024-10-25,17.58,17.97,16.73,16.9,33095983.0
2024-11-01,17.02,17.37,14.68,14.8378,65259105.0
2024-11-08,14.81,15.67,13.295,13.7095,94491946.0
2024-11-15,13.61,14.355,13.27,13.91,63139954.0
2024-11-22,14.44,14.44,12.97,13.1,79083856.0
2024-11-29,13.08,13.375,12.53,13.1099,55196295.0
2024-12-06,13.15,13.945,12.88,13.05,63543023.0
2024-12-13,13.1884,13.95,13.05,13.3798,60388448.0
2024-12-20,13.35,13.45,12.24,13.0,55058042.0
2024-12-27,13.03,13.13,12.58,12.77,26889525.0
2025-01-03,12.7,13.1,12.34,12.87,17211123.0
