Price,Open,High,Low,Close,Volume
Ticker,AES,AES,AES,AES,AES
Date,,,,,
2009-10-20,10.035897089791506,10.075669114361226,9.830406188964844,9.830406188964844,6375200
2009-10-21,9.876810698016678,10.234762210547299,9.80389487159633,10.016014099121094,5471000
2009-10-22,10.029268661847016,10.055783556814186,9.77737684357644,9.916580200195312,5905900
2009-10-23,9.943099780822575,9.95635755063633,9.366400069394697,9.426058769226074,6748100
2009-10-26,9.518855410125342,9.704460292760215,9.121132016261141,9.167532920837402,6555300
2009-10-27,9.154277368715716,9.266965208948353,8.869241746513993,9.10787582397461,9310200
2009-10-28,9.08136117697843,9.094618942174453,8.471517885592196,8.49140453338623,11483400
2009-10-29,8.604090700193185,8.981928716511431,8.584204688439039,8.975299835205078,8741700
2009-10-30,8.942158367197136,8.995188166995563,8.584206902475211,8.663751602172852,11762300
2009-11-02,8.657120109531938,9.021699688582505,8.58420368798995,8.756550788879395,7753400
2009-11-03,8.703524278515381,8.875871444148972,8.683638261608452,8.82284164428711,5404200
2009-11-04,8.889129431558189,9.134392437510504,8.776440937990213,8.816213607788086,6964400
2009-11-05,8.902386768888375,9.194050682046377,8.902386768888375,9.187421798706055,4279300
2009-11-06,9.107875746360547,9.585144529379685,9.034959936910198,9.300108909606934,12662300
2009-11-09,9.266965865375646,9.35976832926652,9.028331771011338,9.227193832397461,18973300
2009-11-10,9.141019083763398,9.253707549749105,9.081360409751554,9.154276847839355,13062600
2009-11-11,9.260334658444531,9.266962907048223,8.948784216135861,9.008442878723145,14172600
2009-11-12,8.948789443395233,9.054849068985332,8.637238819100393,8.657125473022461,9127400
2009-11-13,8.66374809806238,8.942154750483244,8.66374809806238,8.87586784362793,6412400
2009-11-16,8.98855604380499,9.121130486186964,8.869238729578813,9.054842948913574,6124800
2009-11-17,9.034961711263534,9.048218846419397,8.756554919173848,8.816213607788086,5920500
2009-11-18,8.783067813850522,8.928900060218767,8.76981004956023,8.809582710266113,4713800
2009-11-19,8.769808796943932,8.776437678142257,8.471516096833271,8.51791763305664,8682900
2009-11-20,8.478146967367316,8.517919631724727,8.325686457021522,8.385344505310059,10599200
2009-11-23,8.511289596557617,8.564319387077324,8.438373160469293,8.511289596557617,8673400
2009-11-24,8.491404732874805,8.551062781163342,8.345572473117702,8.385344505310059,6118800
2009-11-25,8.411861065835991,8.769812587102093,8.358831257660656,8.749926567077637,6108200
2009-11-27,8.398602699026831,8.610721900641279,8.325686881513137,8.471518516540527,3822300
2009-11-30,8.498031389928652,8.557690059195162,8.365456920539152,8.445001602172852,6611200
2009-12-01,8.50465889655733,8.736664654606091,8.50465889655733,8.710149765014648,6708000
2009-12-02,8.723412422933656,8.849358702445823,8.617352797343557,8.657125473022461,6082100
2009-12-03,8.663748618085474,8.74992217111811,8.564317935751975,8.617347717285156,4674000
2009-12-04,8.75655397230985,8.869242453692591,8.590835691707595,8.855984687805176,12726400
2009-12-07,8.869241385242441,8.942157192344066,8.783067813850522,8.809582710266113,4851800
2009-12-08,8.723410712483018,8.743296730340685,8.491405485036621,8.531177520751953,5298300
2009-12-09,8.551062033980665,8.577576930513745,8.325685729531989,8.438373565673828,5799600
2009-12-10,8.338942026661252,8.51128915295007,8.285912238905452,8.445001602172852,7470000
2009-12-11,8.425117607205989,8.670380592346191,8.345572906525254,8.670380592346191,5113000
2009-12-14,8.763182340207376,8.942157744012897,8.657122748001877,8.922271728515625,5635200
2009-12-15,8.829468975748771,9.160905506456038,8.769810299075061,9.061474800109863,10625200
2009-12-16,9.141017645344814,9.306735877227181,9.021700316096744,9.280220985412598,7268100
2009-12-17,9.160904986277078,9.280222332849362,9.008444494248028,9.127761840820312,5412400
2009-12-18,9.21393466828885,9.366395790674032,9.10124620501088,9.121132850646973,6330500
2009-12-21,9.160903196012628,9.28022051926739,9.121131176370943,9.174160957336426,3496500
2009-12-22,9.187417391295545,9.227190040092541,8.97529828348439,9.054842948913574,4473800
2009-12-23,9.081361358269161,9.233822500241812,9.028331560756513,9.213935852050781,3908900
2009-12-24,9.200677979679586,9.266964905163148,9.147648186426736,9.207306861877441,1523900
2009-12-28,9.213935960002848,9.260337507493851,9.147649028417934,9.240450859069824,2762300
2009-12-29,9.227191234384152,9.247077245274127,9.061473001916282,9.06810188293457,3744600
2009-12-30,9.054845917776115,9.061474800109863,8.948786329096192,9.061474800109863,2500000
2009-12-31,9.054846860641485,9.094619526620422,8.82284164428711,8.82284164428711,3479800
2010-01-04,8.86924163758625,9.081360814946096,8.86924163758625,9.061474800109863,4597600
2010-01-05,9.061473285699451,9.174161737879919,8.948784833518982,8.968670845031738,5093200
2010-01-06,8.915639861308154,9.107872965868767,8.86923896329295,8.87586784362793,7507300
2010-01-07,8.862614629456946,9.00181802707837,8.716782348099942,8.882500648498535,16843500
2010-01-08,8.875871662036435,9.160906685249795,8.849356761454608,9.134391784667969,5647500
2010-01-11,9.127761010805605,9.286850370325526,9.121132129451045,9.194047927856445,8616600
2010-01-12,9.147649444458498,9.194050361894785,9.061475860530331,9.087990760803223,5703200
2010-01-13,9.107875958670904,9.37302556971346,9.087989943296348,9.333252906799316,5488500
2010-01-14,9.29348193211191,9.439313570983563,9.280224165578977,9.339882850646973,4320900
2010-01-15,9.293482671706046,9.426057186760415,9.147650389063662,9.306739807128906,5588400
2010-01-19,9.300107447805527,9.426053664163868,9.194047875397397,9.366394996643066,4699300
2010-01-20,9.280223945822952,9.280223945822952,8.988560042821154,9.087990760803223,6220700
2010-01-21,9.101248756706479,9.213937251578654,8.802955942348133,8.862614631652832,6068000
2010-01-22,8.875872524586736,8.928902330903783,8.617351744667262,8.630609512329102,6531300
2010-01-25,8.743293603454154,8.935526726436393,8.67700669024659,8.88912582397461,6202100
2010-01-26,8.822841633733214,8.822841633733214,8.637236702273638,8.663751602172852,4829400
2010-01-27,8.663751167410803,8.670380050094227,8.285913704766276,8.537805557250977,11971700
2010-01-28,8.544435827639141,8.610722768743928,8.266029031369648,8.405232429504395,8794600
2010-01-29,8.47814321236595,8.50465809947233,8.31242500990988,8.37208366394043,13698800
2010-02-01,8.391972467955222,8.557690725638903,8.272655120130176,8.54443359375,5797700
2010-02-02,8.537808068508395,8.716783528448243,8.458263349405659,8.696897506713867,4175300
2010-02-03,8.610720302672966,8.736666529382392,8.51791848527125,8.551061630249023,3366700
2010-02-04,8.46488892773179,8.504660955665956,7.8351590411792875,7.848416805267334,16486600
2010-02-05,7.8351589710788625,7.921332540385218,7.596524909113941,7.775500297546387,9749800
2010-02-08,7.821902056572419,7.947847656955963,7.72909960270323,7.788758277893066,5248400
2010-02-09,7.914707886109129,8.173228732119307,7.888192976172084,8.040654182434082,9419700
2010-02-10,8.053906239683512,8.053906239683512,7.82190108216005,7.914702892303467,8151700
2010-02-11,7.888191906207104,7.941221718888159,7.782132280844994,7.921335697174072,8128500
2010-02-12,7.815272913132133,7.821901795079394,7.702584448688605,7.802015781402588,10828700
2010-02-16,7.894818303173827,7.914704318621825,7.748986048170099,7.855046272277832,18712000
2010-02-17,7.908074976782097,7.980990778137656,7.808643648935485,7.974361896514893,11136400
2010-02-18,7.941218120566022,8.03402056678987,7.914703226239914,7.974361896514893,7280800
2010-02-19,7.9213332268925125,8.0737943649292,7.8550462977955045,8.0737943649292,6705500
2010-02-22,8.146709021474598,8.146709021474598,7.914703222118268,7.9544758796691895,4871600
2010-02-23,7.92796137757566,7.974362286876533,7.788758017508067,7.802015781402588,5440300
2010-02-24,7.835159885273881,7.8616747841414805,7.6893282575846085,7.821902751922607,6354300
2010-02-25,7.702583068443613,7.795385502580837,7.6296672765846365,7.755612850189209,6364800
2010-02-26,7.802018113980816,7.921334863878892,7.656185828366317,7.748987674713135,7000100
2010-03-01,7.782127542623807,7.782127542623807,7.344631538296024,7.404290199279785,16674600
2010-03-02,7.41091872897789,7.715840267884802,7.41091872897789,7.450690746307373,13684800
2010-03-03,7.5633798471565274,7.709212065234264,7.477206292481723,7.636296272277832,8599500
2010-03-04,7.5965227079084885,7.656181364153981,7.457319387390605,7.503720283508301,6509100
2010-03-05,7.556750978963384,7.722469207731572,7.5302360876470695,7.676068305969238,6780000
2010-03-08,7.682694919216994,7.755610690773838,7.596521389832711,7.61640739440918,8339500
2010-03-09,7.563381564096166,7.609782476314051,7.510351769514292,7.556752681732178,7163700
2010-03-10,7.58326638324038,7.58326638324038,7.397662131471205,7.463949680328369,12657900
2010-03-11,7.450693011636089,7.715842613830315,7.450693011636089,7.689327716827393,9167800
2010-03-12,7.748983852984718,7.7622416143043225,7.649553171747102,7.729097843170166,5814100
2010-03-15,7.729100861726721,7.729100861726721,7.576640339997803,7.669442176818848,8602400
2010-03-16,7.821901072264363,7.8749308586120605,7.695954855564893,7.8749308586120605,5306200
2010-03-17,7.914704472069863,7.954477135901993,7.76224396373763,7.7953877449035645,8994000
2010-03-18,7.7887592800716146,7.841789079915918,7.6296698805387075,7.662813663482666,5940400
2010-03-19,7.5965256690979,7.8285315044537915,7.5567530053755885,7.5965256690979,9708900
2010-03-22,7.563380481656064,7.570009363071353,7.410920002093952,7.470578670501709,13088000
2010-03-23,7.4573219049233375,7.530237713747629,7.364519449193776,7.444064140319824,8879000
2010-03-24,7.4042937033256955,7.430808606070432,7.298234092346747,7.304862976074219,11099100
2010-03-25,7.318118761760234,7.391034572819876,7.112627829261196,7.132514476776123,15058400
2010-03-26,7.205432309199804,7.271719888515377,7.139145362049438,7.198803424835205,8682500
2010-03-29,7.231942754500764,7.463948506860413,7.231942754500764,7.450690746307373,8027400
2010-03-30,7.437436410910915,7.444064661511733,7.29160415088696,7.338005065917969,6992400
2010-03-31,7.265089143550541,7.371148737561271,7.1789155653755605,7.291604042053223,9039400
2010-04-01,7.338006378313007,7.530239587748685,7.331378126526731,7.490467548370361,7927400
2010-04-05,7.536866584936837,7.709213731538332,7.470579658512037,7.689327716827393,11366000
2010-04-06,7.642924022119422,7.861672018875935,7.609780252151652,7.828528881072998,8670800
2010-04-07,7.808644522078586,7.835159419369522,7.5302377844412405,7.556752681732178,7835700
2010-04-08,7.510350959920013,7.543494736002134,7.44406340775577,7.477207183837891,7767700
2010-04-09,7.497093828786133,7.550123617651548,7.424177394972476,7.477207183837891,7910400
2010-04-12,7.530236972703306,7.596524524867548,7.4573211710545975,7.477207183837891,5488400
2010-04-13,7.477206810800851,7.490464573438251,7.3512612265701405,7.463949680328369,6883700
2010-04-14,7.490465675297165,7.742357512977177,7.457321895993084,7.709213733673096,9120200
2010-04-15,7.709213330635866,7.901446481951594,7.662812421334994,7.802015781402588,7787900
2010-04-16,7.7887592800716146,7.83516019689411,7.603154980616556,7.662813663482666,19693700
2010-04-19,7.609783231473284,7.715843463326969,7.609783231473284,7.662813663482666,8793500
2010-04-20,7.695954865301243,7.927960654989623,7.6893266161230835,7.914702892303467,8423300
2010-04-21,7.881559663016629,8.140079710897067,7.881559663016629,8.133451461791992,9541200
2010-04-22,8.06716497161917,8.212997217863668,7.914703843235149,8.179853439331055,10427500
2010-04-23,8.193113432745164,8.259401012960156,8.080424925678809,8.199742317199707,8605300
2010-04-26,8.206368526334433,8.206368526334433,8.034021379693716,8.05390739440918,11074900
2010-04-27,8.03402226222225,8.03402226222225,7.715843463163188,7.722471714019775,14631900
2010-04-28,7.795386566172065,7.90144614413387,7.656183212055958,7.742356777191162,7572500
2010-04-29,7.7821277410620056,7.894816185312611,7.715840829962444,7.755612850189209,5705600
2010-04-30,7.821900893562323,7.88818780890007,7.6495537757873535,7.6495537757873535,6231400
2010-05-03,7.715842609418092,8.02076424085983,7.642926168577997,7.99424934387207,9668400
2010-05-04,7.848416880984885,7.874931777251794,7.642925960792598,7.695955753326416,9795900
2010-05-05,7.497094337957004,7.636297701224057,7.324747196356846,7.351262092590332,9716700
2010-05-06,7.3048638590025,7.377779692322471,6.622103924512316,7.099372863769531,15479200
2010-05-07,6.9999397405676635,7.046340652135567,6.456383405470046,6.555814743041992,21615000
2010-05-10,6.946909965385897,7.410921653195965,6.920395065982327,7.059598445892334,12474900
2010-05-11,6.999936255582467,7.284971097518705,6.88061896276539,7.1523966789245605,10012500
2010-05-12,7.265089358649351,7.371148955800207,7.218688442937117,7.364520072937012,8417500
2010-05-13,7.324747385231697,7.371148296795538,7.192172900645717,7.225316047668457,4872900
2010-05-14,7.225315372184343,7.225315372184343,6.973424191102422,7.066226005554199,6201700
2010-05-17,7.086115409449716,7.119259201400084,6.7281638471493,6.867367267608643,11305100
2010-05-18,6.893879752016802,6.920394649825903,6.562443213320512,6.628730773925781,11212900
2010-05-19,6.575702246238442,6.648618071231888,6.4099839449363945,6.5094146728515625,11239000
2010-05-20,6.277407336762452,6.323808243359105,6.085174196649967,6.11168909072876,15322700
2010-05-21,6.01225747991578,6.3834666116556384,5.972485456758062,6.376837730407715,16178900
2010-05-24,6.350323595877408,6.376838491870353,6.177976455840781,6.1978631019592285,7644000
2010-05-25,6.018887363074958,6.390096556606746,5.926084906650757,6.383467674255371,12754200
2010-05-26,6.496154655895646,6.681758894016987,6.443124873575263,6.575699329376221,14321800
2010-05-27,6.681761109094814,6.801078474953139,6.343695660606277,6.781191825866699,7576300
2010-05-28,6.794449543759256,6.9469100593507145,6.741419744234828,6.8077073097229,6248800
2010-06-01,6.68176046640487,6.7149042461959,6.270779240625148,6.277408123016357,13109100
2010-06-02,6.376839538588557,6.529300689697265,6.303923720680534,6.529300689697266,10818700
2010-06-03,6.5094123744092744,6.655244605068657,6.416610563033699,6.622100830078125,8443400
2010-06-04,6.423241627288518,6.6287326165543945,6.330439775242488,6.363583564758301,9550900
2010-06-07,6.370211601257324,6.575702583566031,6.35695446519896,6.370211601257324,8153400
2010-06-08,6.396724443573077,6.482898012752779,6.270778846873499,6.429868221282959,7460400
2010-06-09,6.4828994025499105,6.721534147487343,6.469642267922895,6.496157169342041,9222400
2010-06-10,6.661876895413816,6.92039708186313,6.655248010590693,6.867367267608643,10847200
2010-06-11,6.767933447978662,6.900507923361381,6.761304566168286,6.880621910095215,6375900
2010-06-14,6.953537713514469,7.052969044175231,6.86736414647446,6.880621910095215,6985600
2010-06-15,6.966796568068805,7.1457719798200685,6.913766769611759,7.125885963439941,6026200
2010-06-16,6.986682630573784,7.125886010483792,6.953538848278056,7.059598445892334,5949800
2010-06-17,7.132515969667177,7.132515969667177,6.880624071240437,7.026456356048584,6574600
2010-06-18,7.006568429953137,7.033083328535015,6.933652616894232,6.966796398162842,9506500
2010-06-21,7.07285406257881,7.172284747088759,6.907135833618978,6.986680507659912,6078400
2010-06-22,6.993310668481971,7.019825564681812,6.721532824392343,6.741418838500977,7157500
2010-06-23,6.7414165623867515,6.761302569781243,6.569069479195078,6.641985893249512,5447400
2010-06-24,6.61547112495215,6.66850153763312,6.403352002887667,6.416609764099121,9017100
2010-06-25,6.4630124391633625,6.608844691719922,6.396724879229011,6.535928249359131,16158400
2010-06-28,6.6088427400257705,6.6088427400257705,6.443124521294084,6.476268291473389,4400100
2010-06-29,6.383467414009411,6.403353428087792,6.11168957033324,6.131575584411621,8416200
2010-06-30,6.124946594238281,6.2906648503518605,6.065287920890997,6.124946594238281,9740700
2010-07-01,6.098431357366718,6.118317369981621,5.959228004732519,6.025515556335449,8170600
2010-07-02,6.07854582845722,6.197863177971296,5.992372257382053,6.0454020500183105,4869900
2010-07-06,6.138204198599222,6.224377765397932,5.846539721408978,5.899569511413574,8637100
2010-07-07,5.965857636150797,6.5757009117527465,5.932713856183621,6.535928249359131,17659400
2010-07-08,6.668505214902844,6.668505214902844,6.396726649682531,6.489529132843018,8103800
2010-07-09,6.409983226564253,6.807707357981953,6.409983226564253,6.781191825866699,12917700
2010-07-12,6.7414190584095195,6.814334867296389,6.675131499665086,6.7944488525390625,6444500
2010-07-13,6.900509191725025,6.933652974704013,6.734790908995163,6.781191825866699,4839100
2010-07-14,6.73478769417626,6.887248770237004,6.695015679318521,6.7679314613342285,5886900
2010-07-15,6.741417890360579,6.781189912984148,6.628729439318964,6.761303901672363,5184700
2010-07-16,6.701646849743121,6.721533498009742,6.569072355457585,6.61547327041626,7567800
2010-07-19,6.681759248461958,6.721531903394487,6.6088434519447095,6.675130367279053,3161100
2010-07-20,6.562443029098554,6.82759263191128,6.555814778956119,6.7944488525390625,4050500
2010-07-21,6.814334082712905,6.847477858269039,6.602214930617542,6.648615837097168,4990300
2010-07-22,6.734789777055905,6.91376579576228,6.701645999647505,6.887250900268555,5488100
2010-07-23,6.887252908876727,6.953539850860571,6.801079315349089,6.933653831481934,5933900
2010-07-26,6.913766492976197,6.96016740672824,6.867364947059117,6.940281391143799,4165100
2010-07-27,6.986684355442616,7.099372863769531,6.913768522122645,7.099372863769531,6921900
2010-07-28,7.046340242261951,7.086112269245252,6.953537792359297,6.993310451507568,3270600
2010-07-29,7.066226551818347,7.079484316144909,6.807706469100356,6.85410737991333,4291500
2010-07-30,6.77456079725148,6.873991473254123,6.708273258473171,6.834219455718994,4133400
2010-08-02,6.9336524267820625,7.152400492126021,6.9336524267820625,7.132514476776123,5462900
2010-08-03,7.086115233802951,7.1258879095905785,6.907139773171714,6.92702579498291,5012400
2010-08-04,6.92039296321003,7.0264531607628165,6.847477170047059,6.986680507659912,3318000
2010-08-05,6.927024626018328,7.119257823527024,6.907138607562981,7.072856903076172,4052200
2010-08-06,6.999940396358103,7.099371111080222,6.648617189054472,7.059598445892334,7938200
2010-08-09,7.092742093066123,7.384406613114032,7.0662271941676815,7.338005065917969,9045600
2010-08-10,7.245201217785013,7.556751035021667,7.231943455946069,7.3976616859436035,9361500
2010-08-11,7.265089771795289,7.298233555830994,7.026455664635389,7.033083915710449,5679800
2010-08-12,6.946907133419368,7.125883105556166,6.827590450826312,7.0198235511779785,4506800
2010-08-13,6.97342313488743,7.2584580488863155,6.966794254240633,7.03971004486084,4378100
2010-08-16,6.986681322239127,7.139142439383393,6.847477968396514,7.066226005554199,4505900
2010-08-17,7.139139197068667,7.318114495202839,7.046336792599125,7.245198726654053,4741200
2010-08-18,7.225316047668457,7.324747385231697,7.172286253834065,7.225316047668457,4265800
2010-08-19,7.192171508346651,7.192171508346651,6.999938384869247,7.013195514678955,4523900
2010-08-20,6.960168415222477,6.986683317231957,6.873994825650383,6.893880844116211,5073600
2010-08-23,6.940282715329865,7.046342328236141,6.907138928255365,6.933653831481934,3269500
2010-08-24,6.834222209485113,6.9336529255521455,6.767934643997042,6.8077073097229,6723400
2010-08-25,6.801077910645377,6.953538414667462,6.7149043349161435,6.913766384124756,7568200
2010-08-26,6.973426182309781,7.0397131212509185,6.860737690728207,6.893880844116211,7604100
2010-08-27,6.966797665346835,7.04634237556078,6.820965380538688,7.026456356048584,4382500
2010-08-30,7.006569335697786,7.046342004794571,6.8872525927376875,6.893880844116211,2539900
2010-08-31,6.860736302258881,6.953538124428353,6.767933847924407,6.787819862365723,6239500
2010-09-01,6.867363981184044,7.079483768855852,6.820963073958156,7.066226005554199,5449500
2010-09-02,7.092737678751566,7.245198726654053,6.999935906446685,7.245198726654053,3722600
2010-09-03,7.258461729634572,7.391036248974462,7.231946825766594,7.384407997131348,3586800
2010-09-07,7.304861807387088,7.324747823222838,7.192173330709425,7.291604042053223,2900000
2010-09-08,7.331377878818955,7.450694625087698,7.271719189602011,7.304862976074219,3858400
2010-09-09,7.391034972224726,7.41754987151244,7.265089358649351,7.364520072937012,2883500
2010-09-10,7.344633099404383,7.3711479952368375,7.291603307739477,7.324747085571289,2354400
2010-09-13,7.404290566863076,7.430805458376087,7.3380030219981105,7.3976616859436035,4350400
2010-09-14,7.357892981972692,7.483838615399323,7.304863175038831,7.417551040649414,3480600
2010-09-15,7.391033082395567,7.397661963563809,7.21205771600736,7.278344631195068,4611000
2010-09-16,7.212058915292363,7.271717591397305,7.139143106811326,7.225316047668457,1989300
2010-09-17,7.298230665142573,7.318116674821492,7.145769571831266,7.212057113647461,4327700
2010-09-20,7.212060029961094,7.563382626454284,7.212060029961094,7.543496608734131,5320900
2010-09-21,7.530238842143959,7.649556212795086,7.4308081213780905,7.543496608734131,6998200
2010-09-22,7.497095742223286,7.583268696999261,7.3844072540822605,7.45732307434082,4167900
2010-09-23,7.371148106724199,7.404291885057305,7.304861182222979,7.351262092590332,3272600
2010-09-24,7.4506913066693965,7.5302359794756875,7.3976615247985364,7.5236077308654785,3086000
2010-09-27,7.52360879686658,7.62303949392131,7.510351033437973,7.550123691558838,4021700
2010-09-28,7.583268272890377,7.623040938548481,7.457322657275688,7.609783172607422,5047100
2010-09-29,7.536865928130232,7.62303949392131,7.430806349361197,7.550123691558838,5841500
2010-09-30,7.6031524036717695,7.669439314927912,7.430805296509041,7.5236077308654785,4932400
2010-10-01,7.583266228284703,7.6694397871721876,7.543494205515036,7.6495537757873535,3966600
2010-10-04,7.623041685968716,7.689329257843194,7.490467174384896,7.536868095397949,2770400
2010-10-05,7.656183212055958,7.775499921180514,7.629668317565507,7.742356777191162,3050800
2010-10-06,7.709213588361617,7.8020160422308065,7.676069809682264,7.788758277893066,3722600
2010-10-07,7.821902751922608,7.841788768032044,7.748986305912918,7.821902751922607,3926000
2010-10-08,7.848414411678492,7.980988851301819,7.8020135158515265,7.9345879554748535,3579700
2010-10-11,7.980992012937788,8.226254981442022,7.954477114509359,8.100309371948242,6411600
2010-10-12,8.113567670223949,8.17985524189673,8.03402296351569,8.153340339660645,5162100
2010-10-13,8.206370872951755,8.312430491315398,8.15996994795896,8.299173355102539,5852100
2010-10-14,8.279282840500446,8.312426613819815,8.120193487165352,8.140079498291016,5117400
2010-10-15,8.252768064285787,8.279282956881017,8.0936787087144,8.166594505310059,4647200
2010-10-18,8.17985376801266,8.299171122658457,8.140081105742386,8.259398460388184,4602800
2010-10-19,8.120195278513608,8.20636885528825,8.020764568785578,8.0737943649292,5499400
2010-10-20,8.08704970814929,8.199738158056826,8.067163697037637,8.120193481445312,5910500
2010-10-21,8.15333905914463,8.22625487080085,7.9876207881545565,8.0737943649292,6679500
2010-10-22,8.093681757295455,8.193112483938105,8.073795738399953,8.159969329833984,3706800
2010-10-25,8.259396945475821,8.279282956881017,8.12019360130963,8.166594505310059,4112800
2010-10-26,8.113564995617592,8.12019387703271,7.980990528139839,8.02739143371582,4616500
2010-10-27,7.921332614154651,7.941218628129009,7.729099459962554,7.868302822113037,5976600
2010-10-28,7.94122039170798,8.007507962563574,7.881562336536098,7.9279632568359375,2816200
2010-10-29,7.914702892303467,8.027391346476119,7.888187999096074,7.914702892303467,4196000
2010-11-01,7.994249911395115,8.047279709135294,7.77550120551056,7.8417887687683105,4552300
2010-11-02,7.95447815874515,7.9677359257823195,7.881562336536098,7.9279632568359375,4873500
2010-11-03,7.927961499086921,7.974362409098976,7.755614358806447,7.88818883895874,3646500
2010-11-04,7.927964581800512,8.027395322536181,7.868305884493017,7.921335697174072,7175900
2010-11-05,7.908076221568712,7.9345911200684505,7.76224396373763,7.7953877449035645,4493200
2010-11-08,7.788758862237368,7.815273760737107,7.695956401405762,7.7953877449035645,6024900
2010-11-09,7.802015447835915,7.8683023679795685,7.702584119373011,7.742356777191162,6237000
2010-11-10,7.709211949203029,7.762241730948624,7.6296672765846365,7.755612850189209,4841600
2010-11-11,7.682697058330231,7.775498860302591,7.636296157344051,7.755612850189209,3801500
2010-11-12,7.7092141454519,7.729100161230534,7.570010770671374,7.5965256690979,4713300
2010-11-15,7.636298763560515,7.755615497127656,7.636298763560515,7.662813663482666,5054400
2010-11-16,7.6230416314997544,7.649556533627061,7.437437316608606,7.603155612945557,8100200
2010-11-17,7.570011458208071,7.709214845631569,7.5236105397886055,7.629670143127441,5744800
2010-11-18,7.695957454308565,7.7158441050278945,7.596526729372447,7.603155612945557,6577500
2010-11-19,7.583268696999261,7.596526463681786,7.417550406458354,7.45732307434082,6759900
2010-11-22,7.4308060141748955,7.510350694663597,7.298231546693727,7.470578670501709,5404300
2010-11-23,7.364521091857382,7.377778859418053,7.205431674120237,7.218689441680908,6218300
2010-11-24,7.251830944585652,7.338004517607791,7.15240023918742,7.225316047668457,8759500
2010-11-26,7.19216896186136,7.3578871348796895,7.165654079465014,7.245198726654053,3612200
2010-11-29,7.178917403906616,7.231947214492991,7.092743803662453,7.198803424835205,5658400
2010-11-30,7.10599932108133,7.192172894024132,7.0927415565524345,7.165657997131348,5082400
2010-12-01,7.258457174371816,7.291600941447715,7.205427399916287,7.2385711669921875,5010400
2010-12-02,7.258458890366914,7.490464682582653,7.2319439968706805,7.470578670501709,9026500
2010-12-03,7.397663297986556,7.576639328824142,7.397663297986556,7.556752681732178,6374600
2010-12-06,7.530233865024898,7.669437161389556,7.477204098044522,7.61640739440918,6901900
2010-12-07,7.7025852617192,7.755615058564785,7.55675300431132,7.576639652252197,6437900
2010-12-08,7.596523522896695,7.649553304767556,7.4705779489946185,7.5236077308654785,2912800
2010-12-09,7.5832657613465475,7.636296175382273,7.510349969315331,7.5236077308654785,3719800
2010-12-10,7.52360879686658,7.589895717514748,7.4970939021743215,7.550123691558838,2152000
2010-12-13,7.596524599229052,7.596524599229052,7.52360879686658,7.550123691558838,2364400
2010-12-14,7.556753156561693,7.596525821079727,7.450693560733678,7.497095108032227,3297800
2010-12-15,7.457323711932392,7.543497306241209,7.391036137182483,7.417551040649414,3390200
2010-12-16,7.417549778996159,7.503723358647686,7.351262847686178,7.497095108032227,2722200
2010-12-17,7.503722523892042,7.6097821079214025,7.477207627884702,7.5832672119140625,8934800
2010-12-20,7.642926604406285,7.7953877449035645,7.6362983539051354,7.7953877449035645,5309100
2010-12-21,7.795388229893533,8.140081931835242,7.7887593468149205,8.034022331237793,13015300
2010-12-22,8.007504329500296,8.259396099435236,7.987618320132097,8.193108558654785,8952400
2010-12-23,8.186480807734432,8.226252828887452,8.106935501098633,8.106935501098633,8260700
2010-12-27,8.053907609814292,8.093680272473968,8.020764461790428,8.06716537475586,2415500
2010-12-28,8.073795958544743,8.08705309411484,7.980993480893424,8.014137268066406,2481000
2010-12-29,8.034021379693716,8.067165158996163,8.014135364978252,8.05390739440918,1818000
2010-12-30,8.034025385837746,8.133456773326268,8.020768246805138,8.087055206298828,2636800
2010-12-31,8.060536599810776,8.13345304363203,8.053907717251565,8.0737943649292,2171400
2011-01-03,8.179853045174761,8.40522996973847,8.106936609483583,8.312427520751953,10313500
2011-01-04,8.299170715800388,8.352200508117676,8.212997145243548,8.352200508117676,5636100
2011-01-05,8.292542374024144,8.517919322139658,8.259398593625093,8.464889526367188,9064600
2011-01-06,8.445002374526268,8.617349516577415,8.372086567734625,8.61072063446045,13255400
2011-01-07,8.61072063446045,8.730037983905858,8.491403917180033,8.61072063446045,10993300
2011-01-10,8.55106111603826,8.617348666337598,8.491403079366773,8.59746265411377,4636800
2011-01-11,8.637236181586644,8.789697320939968,8.570949251917188,8.710152626037598,8020900
2011-01-12,8.763183487439836,8.796327272384332,8.52454874157155,8.5775785446167,8323300
2011-01-13,8.577580668364222,8.670383162753023,8.51129371422817,8.570952415466309,2484800
2011-01-14,8.551061959737744,8.677008191300118,8.53117594555184,8.61072063446045,3217600
2011-01-18,8.584205627441406,8.683636961418479,8.551061849449049,8.584205627441406,3881200
2011-01-19,8.557689203579416,8.617347866881127,8.338941192916392,8.451629638671875,4876200
2011-01-20,8.451630203633085,8.650492217210376,8.425115310633775,8.564318656921387,6327200
2011-01-21,8.683635653524496,8.683635653524496,8.49803077758834,8.524545669555664,4633500
2011-01-24,8.564321409937971,8.604093446139274,8.504662723470899,8.5775785446167,8125000
2011-01-25,8.551062473334312,8.604092269125143,8.484775544678289,8.504661560058594,4946200
2011-01-26,8.45826202252961,8.524548961967284,8.352202413697222,8.372088432312012,6345800
2011-01-27,8.352200405966535,8.52454691280735,8.32568551013218,8.385343551635742,6544200
